usuario_id,medio_pago_detalle,estado,tipo
306,'{""CreditCard"":{""CardNumber"":210051495503616,""CVV"":616,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
307,'{""CreditCard"":{""CardNumber"":210052676863654,""CVV"":654,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
308,'{""CreditCard"":{""CardNumber"":210018946666672,""CVV"":672,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
309,'{""CreditCard"":{""CardNumber"":180054327677158,""CVV"":158,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
310,'{""CreditCard"":{""CardNumber"":180096920920030,""CVV"":24,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
311,'{""CreditCard"":{""CardNumber"":180026237702136,""CVV"":136,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
312,'{""CreditCard"":{""CardNumber"":180031194451495,""CVV"":495,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
313,'{""CreditCard"":{""CardNumber"":210054186769371,""CVV"":371,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
314,'{""CreditCard"":{""CardNumber"":210079556601631,""CVV"":631,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
315,'{""CreditCard"":{""CardNumber"":210066267261334,""CVV"":334,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
316,'{""CreditCard"":{""CardNumber"":180092077936002,""CVV"":2,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
317,'{""CreditCard"":{""CardNumber"":210005032130473,""CVV"":473,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
318,'{""CreditCard"":{""CardNumber"":180049266179844,""CVV"":844,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
319,'{""CreditCard"":{""CardNumber"":210025977797102,""CVV"":102,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
320,'{""CreditCard"":{""CardNumber"":180072776916299,""CVV"":299,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
321,'{""CreditCard"":{""CardNumber"":180087138150155,""CVV"":155,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
322,'{""CreditCard"":{""CardNumber"":180081070339009,""CVV"":9,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
323,'{""CreditCard"":{""CardNumber"":210042473035465,""CVV"":465,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
324,'{""CreditCard"":{""CardNumber"":210006020150846,""CVV"":846,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
325,'{""CreditCard"":{""CardNumber"":210074085353317,""CVV"":317,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
326,'{""CreditCard"":{""CardNumber"":180085824682374,""CVV"":374,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
327,'{""CreditCard"":{""CardNumber"":210064706598077,""CVV"":63,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
328,'{""CreditCard"":{""CardNumber"":210075582920763,""CVV"":763,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
329,'{""CreditCard"":{""CardNumber"":180012443909814,""CVV"":814,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
330,'{""CreditCard"":{""CardNumber"":210014775013862,""CVV"":862,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
331,'{""CreditCard"":{""CardNumber"":210059424286781,""CVV"":781,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
332,'{""CreditCard"":{""CardNumber"":210095968527727,""CVV"":727,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
333,'{""CreditCard"":{""CardNumber"":180083676392606,""CVV"":606,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
334,'{""CreditCard"":{""CardNumber"":180041706497548,""CVV"":548,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
335,'{""CreditCard"":{""CardNumber"":180023411915022,""CVV"":18,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
336,'{""CreditCard"":{""CardNumber"":180060884218096,""CVV"":96,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
337,'{""CreditCard"":{""CardNumber"":180074011877419,""CVV"":419,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
338,'{""CreditCard"":{""CardNumber"":180074553769024,""CVV"":20,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
339,'{""CreditCard"":{""CardNumber"":210060637493156,""CVV"":156,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
340,'{""CreditCard"":{""CardNumber"":180065663329543,""CVV"":543,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
341,'{""CreditCard"":{""CardNumber"":210021791705041,""CVV"":33,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
342,'{""CreditCard"":{""CardNumber"":180057536670146,""CVV"":146,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
343,'{""CreditCard"":{""CardNumber"":180061976671358,""CVV"":358,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
344,'{""CreditCard"":{""CardNumber"":210022762018125,""CVV"":125,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
345,'{""CreditCard"":{""CardNumber"":180024371005002,""CVV"":2,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
346,'{""CreditCard"":{""CardNumber"":180099499383127,""CVV"":127,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
347,'{""CreditCard"":{""CardNumber"":210011607333633,""CVV"":633,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
348,'{""CreditCard"":{""CardNumber"":210000384387581,""CVV"":581,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
349,'{""CreditCard"":{""CardNumber"":180032343343161,""CVV"":161,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
350,'{""CreditCard"":{""CardNumber"":180049109362904,""CVV"":904,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
351,'{""CreditCard"":{""CardNumber"":180079225571757,""CVV"":757,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
352,'{""CreditCard"":{""CardNumber"":210060846959070,""CVV"":56,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
353,'{""CreditCard"":{""CardNumber"":180013085328982,""CVV"":982,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
354,'{""CreditCard"":{""CardNumber"":180011963423552,""CVV"":552,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
355,'{""CreditCard"":{""CardNumber"":180017319812653,""CVV"":653,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
356,'{""CreditCard"":{""CardNumber"":210021718082839,""CVV"":839,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
357,'{""CreditCard"":{""CardNumber"":180085454640536,""CVV"":536,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
358,'{""CreditCard"":{""CardNumber"":180091632912573,""CVV"":573,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
359,'{""CreditCard"":{""CardNumber"":210022551732498,""CVV"":498,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
360,'{""CreditCard"":{""CardNumber"":180064391822895,""CVV"":895,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
361,'{""CreditCard"":{""CardNumber"":210018413909860,""CVV"":860,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
362,'{""CreditCard"":{""CardNumber"":210044514467665,""CVV"":665,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
363,'{""CreditCard"":{""CardNumber"":180061285997361,""CVV"":361,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
364,'{""CreditCard"":{""CardNumber"":180012164337864,""CVV"":864,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
365,'{""CreditCard"":{""CardNumber"":210048563531305,""CVV"":305,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
366,'{""CreditCard"":{""CardNumber"":210008207789842,""CVV"":842,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
367,'{""CreditCard"":{""CardNumber"":210047996578883,""CVV"":883,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
368,'{""CreditCard"":{""CardNumber"":210004409381868,""CVV"":868,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
369,'{""CreditCard"":{""CardNumber"":180032919629340,""CVV"":340,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
370,'{""CreditCard"":{""CardNumber"":180044827329392,""CVV"":392,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
371,'{""CreditCard"":{""CardNumber"":210074253687553,""CVV"":553,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
372,'{""CreditCard"":{""CardNumber"":210065760439314,""CVV"":314,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
373,'{""CreditCard"":{""CardNumber"":180097853444865,""CVV"":865,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
374,'{""CreditCard"":{""CardNumber"":210037428267817,""CVV"":817,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
375,'{""CreditCard"":{""CardNumber"":210030520021562,""CVV"":562,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
376,'{""CreditCard"":{""CardNumber"":180079620176517,""CVV"":517,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
377,'{""CreditCard"":{""CardNumber"":210017775277072,""CVV"":58,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
378,'{""CreditCard"":{""CardNumber"":210056441836507,""CVV"":507,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
379,'{""CreditCard"":{""CardNumber"":180018197812468,""CVV"":468,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
380,'{""CreditCard"":{""CardNumber"":210056449486156,""CVV"":156,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
381,'{""CreditCard"":{""CardNumber"":210056732000086,""CVV"":86,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
382,'{""CreditCard"":{""CardNumber"":210097033282387,""CVV"":387,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
383,'{""CreditCard"":{""CardNumber"":210079793672676,""CVV"":676,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
384,'{""CreditCard"":{""CardNumber"":180060482799679,""CVV"":679,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
385,'{""CreditCard"":{""CardNumber"":210076809437292,""CVV"":292,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
386,'{""CreditCard"":{""CardNumber"":180075084563000,""CVV"":0,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
387,'{""CreditCard"":{""CardNumber"":210008973198723,""CVV"":723,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
388,'{""CreditCard"":{""CardNumber"":210067559173963,""CVV"":963,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
389,'{""CreditCard"":{""CardNumber"":180016005758576,""CVV"":576,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
390,'{""CreditCard"":{""CardNumber"":210078001639980,""CVV"":980,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
391,'{""CreditCard"":{""CardNumber"":210034894890172,""CVV"":172,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
392,'{""CreditCard"":{""CardNumber"":210019896477615,""CVV"":615,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
393,'{""CreditCard"":{""CardNumber"":210069032569932,""CVV"":932,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
394,'{""CreditCard"":{""CardNumber"":180017032371433,""CVV"":433,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
395,'{""CreditCard"":{""CardNumber"":180041323842399,""CVV"":399,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
396,'{""CreditCard"":{""CardNumber"":210036534302682,""CVV"":682,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
397,'{""CreditCard"":{""CardNumber"":210002237103991,""CVV"":991,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
398,'{""CreditCard"":{""CardNumber"":180037136197559,""CVV"":559,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
399,'{""CreditCard"":{""CardNumber"":210055729685909,""CVV"":909,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
400,'{""CreditCard"":{""CardNumber"":180094674610550,""CVV"":550,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
401,'{""CreditCard"":{""CardNumber"":210050449889758,""CVV"":758,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
402,'{""CreditCard"":{""CardNumber"":180041041827128,""CVV"":128,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
403,'{""CreditCard"":{""CardNumber"":210024345018465,""CVV"":465,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
404,'{""CreditCard"":{""CardNumber"":210022629419938,""CVV"":938,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
405,'{""CreditCard"":{""CardNumber"":210037579389097,""CVV"":97,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
406,'{""CreditCard"":{""CardNumber"":210033727946490,""CVV"":490,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
407,'{""CreditCard"":{""CardNumber"":180040243465760,""CVV"":760,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
408,'{""CreditCard"":{""CardNumber"":210045756643194,""CVV"":194,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
409,'{""CreditCard"":{""CardNumber"":180093908487645,""CVV"":645,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
410,'{""CreditCard"":{""CardNumber"":180038422199291,""CVV"":291,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
411,'{""CreditCard"":{""CardNumber"":180056545830717,""CVV"":717,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
412,'{""CreditCard"":{""CardNumber"":210046797307153,""CVV"":153,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
413,'{""CreditCard"":{""CardNumber"":180091159043307,""CVV"":307,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
414,'{""CreditCard"":{""CardNumber"":180022358977730,""CVV"":730,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
415,'{""CreditCard"":{""CardNumber"":210034717545805,""CVV"":805,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
416,'{""CreditCard"":{""CardNumber"":210096629621875,""CVV"":875,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
417,'{""CreditCard"":{""CardNumber"":180017853335343,""CVV"":343,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
418,'{""CreditCard"":{""CardNumber"":210083900896590,""CVV"":590,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
419,'{""CreditCard"":{""CardNumber"":180032216695499,""CVV"":499,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
420,'{""CreditCard"":{""CardNumber"":180066540655837,""CVV"":837,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
421,'{""CreditCard"":{""CardNumber"":180015406339945,""CVV"":945,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
422,'{""CreditCard"":{""CardNumber"":210059976527731,""CVV"":731,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
423,'{""CreditCard"":{""CardNumber"":210046974640186,""CVV"":186,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
424,'{""CreditCard"":{""CardNumber"":180047301017862,""CVV"":862,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
425,'{""CreditCard"":{""CardNumber"":210039552606125,""CVV"":125,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
426,'{""CreditCard"":{""CardNumber"":180044909636862,""CVV"":862,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
427,'{""CreditCard"":{""CardNumber"":180018188716660,""CVV"":660,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
428,'{""CreditCard"":{""CardNumber"":210078501066825,""CVV"":825,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
429,'{""CreditCard"":{""CardNumber"":210010311077890,""CVV"":890,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
430,'{""CreditCard"":{""CardNumber"":210058390552648,""CVV"":648,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
431,'{""CreditCard"":{""CardNumber"":210010091548334,""CVV"":334,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
432,'{""CreditCard"":{""CardNumber"":210034560687365,""CVV"":365,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
433,'{""CreditCard"":{""CardNumber"":210020254398153,""CVV"":153,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
434,'{""CreditCard"":{""CardNumber"":210067997435412,""CVV"":412,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
435,'{""CreditCard"":{""CardNumber"":180078099411702,""CVV"":702,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
436,'{""CreditCard"":{""CardNumber"":180072457976851,""CVV"":851,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
437,'{""CreditCard"":{""CardNumber"":180003135291660,""CVV"":660,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
438,'{""CreditCard"":{""CardNumber"":210014432653134,""CVV"":134,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
439,'{""CreditCard"":{""CardNumber"":210017155910474,""CVV"":474,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
440,'{""CreditCard"":{""CardNumber"":210095043902994,""CVV"":994,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
441,'{""CreditCard"":{""CardNumber"":210038698133994,""CVV"":994,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
442,'{""CreditCard"":{""CardNumber"":180064766287146,""CVV"":146,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
443,'{""CreditCard"":{""CardNumber"":210040127030379,""CVV"":379,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
444,'{""CreditCard"":{""CardNumber"":210091465900335,""CVV"":335,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
445,'{""CreditCard"":{""CardNumber"":210084858396054,""CVV"":44,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
446,'{""CreditCard"":{""CardNumber"":210017395145295,""CVV"":295,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
447,'{""CreditCard"":{""CardNumber"":180040658346919,""CVV"":919,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
448,'{""CreditCard"":{""CardNumber"":180041746244165,""CVV"":165,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
449,'{""CreditCard"":{""CardNumber"":210057018197893,""CVV"":893,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
450,'{""CreditCard"":{""CardNumber"":180065553072302,""CVV"":302,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
451,'{""CreditCard"":{""CardNumber"":180031016703826,""CVV"":826,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
452,'{""CreditCard"":{""CardNumber"":180053621426395,""CVV"":395,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
453,'{""CreditCard"":{""CardNumber"":210090917261064,""CVV"":52,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
454,'{""CreditCard"":{""CardNumber"":210077267085169,""CVV"":169,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
455,'{""CreditCard"":{""CardNumber"":180099710350251,""CVV"":251,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
456,'{""CreditCard"":{""CardNumber"":180019543578589,""CVV"":589,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
457,'{""CreditCard"":{""CardNumber"":210002960601724,""CVV"":724,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
458,'{""CreditCard"":{""CardNumber"":180038116823891,""CVV"":891,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
459,'{""CreditCard"":{""CardNumber"":210069871118452,""CVV"":452,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
460,'{""CreditCard"":{""CardNumber"":180020934724626,""CVV"":626,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
461,'{""CreditCard"":{""CardNumber"":180013598002272,""CVV"":272,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
462,'{""CreditCard"":{""CardNumber"":180049781469555,""CVV"":555,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
463,'{""CreditCard"":{""CardNumber"":180038943186843,""CVV"":843,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
464,'{""CreditCard"":{""CardNumber"":180003137786592,""CVV"":592,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
465,'{""CreditCard"":{""CardNumber"":180081083797516,""CVV"":516,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
466,'{""CreditCard"":{""CardNumber"":180089858597060,""CVV"":48,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
467,'{""CreditCard"":{""CardNumber"":210076900517281,""CVV"":281,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
468,'{""CreditCard"":{""CardNumber"":180037515710931,""CVV"":931,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
469,'{""CreditCard"":{""CardNumber"":210081275851562,""CVV"":562,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
470,'{""CreditCard"":{""CardNumber"":180065762002454,""CVV"":454,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
471,'{""CreditCard"":{""CardNumber"":210064178146231,""CVV"":231,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
472,'{""CreditCard"":{""CardNumber"":180092893523778,""CVV"":778,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
473,'{""CreditCard"":{""CardNumber"":210073583249522,""CVV"":522,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
474,'{""CreditCard"":{""CardNumber"":180065827429528,""CVV"":528,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
475,'{""CreditCard"":{""CardNumber"":210037358764486,""CVV"":486,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
476,'{""CreditCard"":{""CardNumber"":180043119213389,""CVV"":389,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
477,'{""CreditCard"":{""CardNumber"":210032257254986,""CVV"":986,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
478,'{""CreditCard"":{""CardNumber"":210007540383164,""CVV"":164,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
479,'{""CreditCard"":{""CardNumber"":210039345076610,""CVV"":610,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
480,'{""CreditCard"":{""CardNumber"":180033261291119,""CVV"":119,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
481,'{""CreditCard"":{""CardNumber"":210056849443211,""CVV"":211,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
482,'{""CreditCard"":{""CardNumber"":210060546166695,""CVV"":695,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
483,'{""CreditCard"":{""CardNumber"":210005879407745,""CVV"":745,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
484,'{""CreditCard"":{""CardNumber"":210060379787880,""CVV"":880,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
485,'{""CreditCard"":{""CardNumber"":180063409861317,""CVV"":317,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
486,'{""CreditCard"":{""CardNumber"":180012499705694,""CVV"":694,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
487,'{""CreditCard"":{""CardNumber"":210045057081201,""CVV"":201,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
488,'{""CreditCard"":{""CardNumber"":210065626794951,""CVV"":951,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
489,'{""CreditCard"":{""CardNumber"":180046168599137,""CVV"":137,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
490,'{""CreditCard"":{""CardNumber"":210052937370309,""CVV"":309,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
491,'{""CreditCard"":{""CardNumber"":180013860453021,""CVV"":17,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
492,'{""CreditCard"":{""CardNumber"":210008930122691,""CVV"":691,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
493,'{""CreditCard"":{""CardNumber"":180084848291205,""CVV"":205,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
494,'{""CreditCard"":{""CardNumber"":210068324830663,""CVV"":663,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
495,'{""CreditCard"":{""CardNumber"":180040896326152,""CVV"":152,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
496,'{""CreditCard"":{""CardNumber"":210063254673696,""CVV"":696,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
497,'{""CreditCard"":{""CardNumber"":180033885088040,""CVV"":32,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
498,'{""CreditCard"":{""CardNumber"":210078419231420,""CVV"":420,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
499,'{""CreditCard"":{""CardNumber"":180029577222376,""CVV"":376,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
500,'{""CreditCard"":{""CardNumber"":210067615183980,""CVV"":980,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
501,'{""CreditCard"":{""CardNumber"":210084047709613,""CVV"":613,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
502,'{""CreditCard"":{""CardNumber"":180059303342313,""CVV"":313,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
503,'{""CreditCard"":{""CardNumber"":210087305150594,""CVV"":594,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
504,'{""CreditCard"":{""CardNumber"":180034684490221,""CVV"":221,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
505,'{""CreditCard"":{""CardNumber"":210081478714575,""CVV"":575,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
506,'{""CreditCard"":{""CardNumber"":180004668141595,""CVV"":595,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
507,'{""CreditCard"":{""CardNumber"":180054254763716,""CVV"":716,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
508,'{""CreditCard"":{""CardNumber"":210078061693497,""CVV"":497,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
509,'{""CreditCard"":{""CardNumber"":180001223166851,""CVV"":851,""Vencimiento"":""04/21""}}',Activo,Tarjeta de crédito
510,'{""CreditCard"":{""CardNumber"":210086056676237,""CVV"":237,""Vencimiento"":""04/21""}}',Inactivo,Tarjeta de crédito
